temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield,yield_category
25.11,76.72,697.7,21.75,155.2,13.89,9.16,233.1,349.3,228.2,121.9,41.9,37.3,6.43,22.1,37.08,soybean,DAP,276.8,0,6.26,Medium
30.52,67.92,500.1,17.42,144.3,31.31,9.15,260.7,559.6,359.3,193.3,28.9,110.7,6.8,10.43,18.15,soybean,urea,104.7,0,5.46,Medium
21.56,62.09,808.6,17.29,139.2,24.98,3.06,191.0,488.4,290.1,86.4,43.7,75.7,7.63,21.61,32.8,wheat,urea,160.0,2,4.28,Medium
30.66,75.77,1049.4,18.13,154.1,18.15,6.12,208.3,385.8,380.7,199.4,76.1,120.5,7.16,15.82,31.59,pulses,urea,166.1,0,6.81,High
22.86,76.52,649.4,21.56,137.5,12.9,10.23,178.5,634.4,271.1,182.6,62.7,74.0,6.28,16.24,34.12,soybean,urea,170.3,0,5.2,Medium
26.4,70.9,723.8,24.29,127.5,29.48,0.43,277.7,592.3,321.2,117.5,31.8,98.0,7.73,8.21,31.51,wheat,urea,178.2,0,6.03,Medium
21.3,56.16,674.1,23.39,142.2,24.56,2.51,160.7,587.5,366.6,125.5,57.5,119.8,6.73,6.33,26.88,pulses,NPK,248.5,2,6.35,Medium
28.3,64.2,953.9,18.34,139.2,13.25,3.16,230.9,556.8,307.2,81.2,42.4,102.3,6.39,26.31,28.99,cotton,urea,124.5,1,4.43,Medium
29.18,59.18,928.7,18.02,147.2,23.15,3.27,187.9,622.7,225.2,206.9,72.0,124.5,7.31,11.73,35.68,cotton,urea,247.0,2,6.47,Medium
31.37,79.82,627.8,23.06,142.1,19.67,1.54,258.5,537.2,360.1,81.3,44.6,81.4,5.97,26.08,24.15,wheat,NPK,222.7,3,7.36,High
28.47,84.79,866.1,23.66,155.8,12.24,7.81,212.9,452.9,385.1,137.7,55.2,121.2,5.8,10.57,24.24,cotton,urea,222.5,3,6.4,Medium
21.45,67.67,799.1,23.21,155.0,19.42,8.03,201.8,296.0,357.6,217.7,75.2,55.3,5.66,20.2,33.43,wheat,urea,202.9,1,5.78,Medium
28.57,82.89,1144.0,23.25,121.4,19.63,8.37,212.2,315.3,150.3,200.3,68.5,58.2,6.34,17.71,29.7,fallow,DAP,177.0,2,7.33,High
23.2,76.78,1059.0,23.2,126.3,13.53,10.22,370.9,395.9,256.0,152.1,72.6,107.6,6.86,14.28,26.64,maize,DAP,244.8,1,6.49,Medium
31.06,63.03,656.8,24.66,140.5,25.31,6.57,244.7,342.3,201.9,88.3,41.0,37.2,7.19,9.91,30.25,soybean,urea,146.5,0,5.87,Medium
29.61,78.84,984.9,17.93,149.4,21.24,9.4,372.9,492.8,340.9,206.6,32.8,51.7,7.71,15.69,18.74,cotton,NPK,185.0,0,6.69,High
22.37,72.74,573.8,17.39,130.9,21.49,3.87,196.7,291.6,398.8,118.5,69.2,69.3,6.16,24.55,27.74,maize,NPK,229.3,0,4.08,Medium
29.53,58.35,1095.6,18.88,150.4,16.2,9.93,275.2,555.5,366.8,130.1,75.8,122.9,6.05,14.37,19.21,cotton,organic,256.9,1,6.05,Medium
26.27,79.4,926.4,17.76,132.3,25.49,4.62,308.5,553.8,172.7,144.6,44.7,97.7,7.15,26.93,29.99,maize,none,112.1,2,5.67,Medium
29.31,55.46,1054.5,17.42,147.2,24.94,1.84,178.5,543.5,276.2,67.7,56.5,42.3,7.73,20.85,28.48,wheat,urea,172.4,0,5.84,Medium
28.13,84.73,633.4,24.74,152.3,20.66,10.43,227.5,543.2,237.5,156.7,44.0,107.6,6.08,16.5,36.11,wheat,urea,108.4,2,6.02,Medium
30.1,70.51,805.9,21.01,156.7,19.04,10.6,183.9,485.7,166.1,73.3,67.4,44.9,7.5,21.59,27.93,cotton,DAP,265.5,1,7.02,High
27.15,84.48,645.8,22.38,135.3,20.87,5.54,326.2,478.3,287.5,108.4,67.4,74.3,6.46,13.06,29.85,soybean,urea,224.6,0,5.63,Medium
22.36,70.64,1150.3,22.76,139.4,26.91,3.6,257.3,580.3,183.6,188.3,30.3,78.5,7.76,25.04,29.44,cotton,NPK,255.7,0,7.54,High
